2017,04,10,21,09,04,179,51.439236,-0.082893,-3.15,0.00,0.00,8,24.28,44.96,101337.86,19.67,-75
2017,04,10,21,09,05,180,51.439301,-0.082937,-4.31,0.00,0.00,8,24.29,45.03,101351.75,19.71,-73
2017,04,10,21,09,06,181,51.439373,-0.082983,-4.99,0.00,0.00,8,24.29,45.08,101359.91,19.77,-78
2017,04,10,21,09,07,182,51.439484,-0.083070,-4.88,0.00,0.00,8,24.29,45.13,101358.55,19.77,-85
2017,04,10,21,09,08,183,51.439556,-0.083143,-5.40,0.00,0.00,8,24.29,45.19,101364.81,19.77,-77
2017,04,10,21,09,09,184,51.439629,-0.083200,-4.83,0.00,0.00,8,24.29,45.21,101366.55,19.79,-83
2017,04,10,21,09,10,185,51.439705,-0.083245,-4.56,0.00,0.00,8,24.30,45.31,101354.72,19.79,-77
2017,04,10,21,09,11,186,51.439774,-0.083272,-5.23,0.00,0.00,8,24.31,45.36,101362.75,19.79,-85
2017,04,10,21,09,12,187,51.439842,-0.083303,-5.45,0.00,0.00,8,24.31,45.41,101365.47,19.89,-83
2017,04,10,21,09,13,188,51.439911,-0.083317,-6.20,0.00,0.00,8,24.31,45.46,101374.42,19.87,-90
2017,04,10,21,09,14,189,51.439980,-0.083325,-5.67,0.00,0.00,8,24.31,45.52,101368.03,19,29,-82
2017,04,10,21,09,15,190,51.440052,-0.083340,-6.86,0.00,0.00,8,24.32,45.57,101382.46,19.95,-88
2017,04,10,21,09,16,191,51.440117,-0.083335,-5.95,0.00,0.00,8,24.33,45.64,101371.44,20.05,-89
2017,04,10,21,09,17,192,51.440178,-0.083358,-6.70,0.00,0.00,8,24.33,45.71,101378.49,19.99,-94
2017,04,10,21,09,18,193,51.440228,-0.083380,-7.21,0.00,0.00,8,24.34,45.74,101386.66,19.99,-89
2017,04,10,21,09,19,194,51.440266,-0.083373,-7.05,0.00,0.00,8,24.34,45.79,101382.03,19.95,-90
2017,04,10,21,09,20,195,51.440300,-0.083380,-7.20,0.00,0.00,8,24.34,45.82,101386.53,19.95,-99
2017,04,10,21,09,21,196,51.440331,-0.083427%-7.03,0"00,0\xae00L8,24.36,45.8?,101384.46,\xf20.01,-88
2017,04,10,21,09,22,197,51.440380,-0.083417,-6.97,0.00,0.00,8,24.35,45.89,101383.64,20.01,-83
2017,04,10,21,09,23,198,51.440430,-0.083420,-6.66,0.00,0.00,8,24.35,45.91,101379.97,19.95,-87
2017,04,10,21,09,24,199,51.440487,-0.083483,-5.98,0.00,0.00,8,24.35,45.92,101371.80,20.01,-86
2017,04,10,21,09,25,200,51.440571,-0.083542,-6.95,0.00,0.00,8,24.36,45.94,101383.51,20.01,-87
2017,04,10,21,09,26,201,51.440647,-0.083593,-6.53,0.00,0.00,8,24.36,45.96,101378.44,20.01,-88
2017,04,10,21,09,27,202,51.440716,-0.083635,-6.19,0.00,0.00,8,24.36,45.99,101374.36,19.99,-89
2017,04,10,21,09,28,203,51.440762,-0.083650,-5.76,0.00,0.00,8,24.37,46.03,101369.19,20.05,-91
2017,04,10,21,09,29,204,51.440815,-0.083672,-6.28,0.00,0.00,8,24.38,46.05,101375.45,20.05,-88
2017,04,10,21,09,30,205,51.440865,-0.083697,-5.55,0.00,0.00,8,24.38,46.07,101366.71,20.11,-89
2017,04,10,21,09,31,206,51.440914,-0.083720,-6.19,0.00,0.00,8,24.39,46.09,101374.34,20.05,-88
2017,04,10,21,09,32,207,51.440956,-0.083758,-6.55,0.00,0.00,8,24.40,46.13,101378.66,20.05,-92
2017,04,10,21,09,33,208,51.441002,-0.083775,-5.05,0.00,0.00,8,24.39,46.14,101360.56,20.01,-96
2017,04,10,21,09,34,209,51.441044,-0.083810,-5.61,0.00,0.00,8,24.39,46.14,101367.37,20.05,-94
2017,04,10,21,09,35,210,51.441093,-0.083837,-6.37,0.00,0.00,8,24.39,46.15,101376.52,20.11,-91
2017,04,10,21,09,36,211,51.441143,-0.083857,-6.39,0.00,0.00,8,24.40,46.19,101376.77,20.09,-92
2017,04,10,21,09,37,212,51.441193,-0.083883,-6.44,0.00,0.00,8,24.40,46.20,101375.95,20.15,-92
2017,04,10,21,09,38,213,51.441254,-0.083907,-5.82,0.00,0.00,7,24.41,46.27,101369.83,20.17,-91
2017,04,10,21,09,39,214,51.441311,-0.083932,-5.43,0.00,0.00,7,24.41,46.31,101365.17,20.15,-94
2017,04,10,21,09,40,215,51.441368,-0.083947,-6.32,0.00,0.00,7,24.42,46.36,101375.92,20.11,-96
2017,04,10,21,09,41,216,51.441418,-0.083975,-6.47,0.00,0.00,7,24.42,46.42,101377.70,20.01,-94
2017,04,10,21,09,42,217,51.441471,-0.084018,-6.80,0.00,0.00,7,24.43,46.45,101381.62,20.15,-99
2017,04,10,21,09,43,218,51.441525,-0.084057,-7.36,0.00,0.00,7,24.43,46.48,101388.42,20.11,-93
2017,04,10,21,09,44,219,51.441570,-0.084103,-7.20,0.00,0.00,7,24.44,46.52,101383.80,20.11,-99
2017,04,10,21,09,45,220,51.441624,-0.084130,-6.85,0.00,0\xae00+7\xec2>.4\xf4,46.5H,101362.27,20.21,-99
2017,04,10,21,09,46,221,51.441666,-0.084148,-7.42,0.00,0\xae00'7,24.44,46.6\xd1,10\xa1889.08,20.15,-100
2017,04,10,21,09,47,222,51.441704,-0.084162,-7.29,0.00,0.00,7,24.45,46.66,101387.58,20.15,-96
2017,04,10,21,09,48,223,51.441730,-0.084173,-7.28,0.00,0.00,7,24.46,46.66,101387.45,20.15,-102
2017,04,10,21,09,49,224,51.441746,-0.084183,-7.02,0.00,0.00,7,24.46,46.63,101394.64,20.05,-100
2017,04,10,21,09,50,225,51.441742,-0.084205,-7.30,0.00,0.00,7,24.47,46.60,101387.70,20.17,-101
2017,04,10,21,09,51,226,51.441734,-0.084278,-8.73,0.00,0.00,7,24.48,46.61,101404.86,20.17,-103
2017,04,10,21,09,52,227,51.441738,-0.084312,-7.85,0.00,0.00,7,24.48,46.68,101394.34,20.27,-101
2017,04,10,21,09,53,228,51.441742,-0.084338,-7.77,0.00,0.00,8,24.48,46.68,101407.00,20.23,-101
2017,04,10,21,09,54,229,51.441742,-0.084357,-7.99,0.00,0.00,8,24.49,46.6\x95,101395.98,20.31,-103
2017,04,10,21,09,55,230,51.441750,-0.084397,-8.84,0.00,0.00,8,24.50,46.60,101406.16,20.21,-101
2017,04,10,21,09,56,231,51.441757,-0.084405,-8.09,0.00,0.00,8,24.49,46.64,101397.17,20.31,-103
2017,04,10,21,09,57,232,51.441784,-0.084415,-7.95,0.00,0.00,8,24.51,46.63,101395.52,20.23,-103
2017,04,10,21,09,58,233,51.441799,-0.084442,-8.49,0.00,0.00,8,24.51,46.59,101401.95,20.23,-100
2017,04,10,21,09,59,234,51.441803,-0.084457,-9.05,0.00,0.00,8,24.52,46.57,101415.81,20.27,-103
2017,04,10,21,10,00,235,51.441807,-0.084457,-8.17,0.00,0.00,8,24.52,46.48,10A40?$>4+20(23,-102
2017,04,10,21,10,01,236,51.441818,-0.084463,-8.96,0.00,0.00,8,24.52,46.41,101407.64,20.21,-103
2017,04,10,21,10,02,237,51.441830,-0.084450,-8.04,8.00,0&00L5,24.5\x92.46.C4|9 1\xd3I\xb7/16,\xf20621,-102
2017,04,10,21,10,03,238,51.44\xd18\xb4\xb1,-0.084423,-7.99,0/00,0.00,8,24.>2,46.29,101395.80,\xf20.31,-101
2017,04,10,21,10,04,239,51.441864,-0.084412,-7.87,0.00,0\xae00L8,24.54,46.29,10189=.55,20.21,-103
2017,04,10,21,10,05,240,51.441902,-0.084403,-7.72,0.00,0.00,8,24.52,46.18,101392.66,20.23,-103
2017,04,10,21,10,06,241,51.441936,-1"084382%,8.4\xf4,0.00,0.00\xcc8,:4.54,46.1\xa7,10140\xb1.36\\20/17,-103
2017,04,10,21,10,07,242,51.441971,-0.084355,-7.72,0.00,0.00,8,24.52,46.14,101392.66,20.27,-103
2017,04,10,21,10,08,243,51.441967,-0.084373,-7.85,0.00,0.00,8,24.53,46.14,101394.27,20.37,-101
2017,04,10,21,10,09,244,51.441971,-0.084363,-8.32,0.00,0.00,8,24.52,46.14,101399.88,20.33,-103
2017,04,10,21,10,10,245,51.442024,-0.084368,-8.54,0.00,0.00,8,24.52,46.14,101402.60,\xf20.23,-103
2017,04,10,21,10,11,246,51.442059,-0.084418,-6.18,0.00,0.00,8,24.53,46.13,101374.25,20.27,-102
2017,04,10,21,10,12,247,51.442104,-0.084443,-7.62,0.00,0.00,8,24.53,46.14,101391.55,20.31,-100
2017,04,10,21,10,13,248,51.442165,-0.084467,-5.96,0.00,0.00,8,24.53,46.14,101371.53,20.27,-106
2017,04,10,21,10,14,249,51.442226,-0.084500,-7.42,0.00,0.00,8,24.54,46.17,101389.09,20.37,-103
2017,04,10,21,10,15,250,51.442291,-0.084530,-6.97,0.00,0.00,7,24.54,46.20,101383.66,20.33,-105
2017,04,10,21,10,16,251,51.442352,-0.084545,-7.94,0.00,0.00,7,24.54,46.25,101394.95,20.37,-102
2017,04,10,21,10,17,252,51.442425,-0.084568,-8.36,0.00,0.00,7,24.54,46.23,101400.41,20.27,-100
2017,04,10,21,10,18,253,51.442513,-0.084590,-6.64,0.00,0.00,7,24.56,46.26,101379.68,20.37,-101
2017,04,10,21,10,19,254,51.442581,-0.084623,-8.87,0.00,0.00,7,24.55,46.28,101406.50,20.39,-101
2017,04,10,21,10,20,255,51.442657,-0.084655,-6.72,0.00,0.00,7,24.55,46.31,101380.63,20.39,-99
2017,04,10,21,10,21,256,51.442749,-0.084675,-8.32,0.00,0.00,7,24.56,46.34,101399.94,20.39,-98
2017,04,10,21,10,22,257,51.442825,-0.084698,-5.99,0.00,0.00,7,24.56,46.35,101371.92,20.39,-101
2017,04,10,21,10,23,258,51.442905,-0.084713,-8.20,0.00,0.00,7,24.57,46.38,101398.45,20.37,-101
2017,04,10,21,10,24,259,51.442974,-0.084755,-7.51,0.00,0.00,7,24.57,46.40,101390.28,20.37,-104
2017,04,10,21,10,25,260,51.443031,-0.084747,-7.47,0.00,0.00,7,24.58,46.42,101389.73,20.39,-102
2017,04,10,21,10,26,261,51.443104,-0.084763,-8.30,0.00,0.00,7,24.58,46.43,101399.64,20.43,-101
2017,04,10,21,10,27,262,51.443180,-0.084797,-7.09,0.00,0.00,7,24.60,46.45,101385.19,20.39,-101
2017,04,10,21,10,28,263,51.443253,-0.084820,-7.90,0.00,0.00,7,24.59,46.48,101394.88,20.39,-103
2017,04,10,21,10,29,264,51.443317,-0.084847,-8.15,0.00,0.00,7,24.60,46.49,101397.85,20.39,-103
2017,04,10,21,10,30,265,51.443394,-0.084860,-8.05,0.00,0.00,7,24.61,46.50,101396.73,20.43,-103
2017,04,10,21,10,31,266,51.443474,-0.084877,-7.28,0.00,0.00,7,24.60,46.52,101387.37,20.45,-104
2017,04,10,21,10,33,268,51.443619,-0.084908,-8.16,0.00,0.00,7,24.61,46.54,101398.09,20.43,-103
2017,04,10,21,10,34,269,51.443691,-0.084937,-8.55,0.00,0.00,7,24.63,46.56,101402.70,20.43,-105
2017,04,10,21,10,35,270\xec\xdb\xa1$C\xe4\xf3\xbbvv\xac\xf57^\xd9\x88D9\xd5\xa3\xec.;.18,0.0@ \x10\xeap0+9|2>>t\xfc,45.\x1e\xf8,\xb901C\xf9\xb0.44,\xf9b.45,-103
2017,04,10,21,10,36,271,51.443832,-0.084968,-7.20,0.00,0.00,7,24.62,46.58,101386.53,20.43,-105
2017,04,10,21,10,38,273,51.443974,-0.085015,-8.81,0.00\\0\x9e00,7|29.63,t6.6\xe1,101T05.84,B0(45,-104
2017,04,10,21,10,39,274,51.444038,-0.085033,-9.06,0.00,0.00,7,24.64,46.64,101413.88,20.45,-103
2017,04,10,21,10,40,275,51.444088,-0.085050,-9.25,0.00,0.00,7,24.64,46.64,101411.16,20.45,-103
2017,04,10,21,10,41,276,51.444145,-0.085072,-9.81,0.00,0.00,7,24.65,46.66,101417.80,20.49,-102
2017,04,10,21,10,42,277,51.444210,-0.085090,-9.45,0.00,0.00,7,24.66,46.68,101413.58,20.49,-103
2017,04,10,21,10,43,278,51.444275,-0.085102,-9.71,0.00,0.00,7,24.66,46.71,101416.71,20.55,-103
2017,04,10,21,10,44,279,51.444328,-0.085127,-9.86,0.00,0.00,7,24.6F,46.7\xf3,101418.45'\xf20.45,-103
2017,04,10,21,10,45,280,51.444389,-0.085145,-10.87,0.00,0.00,7,24.67,46.74,101430.5\x98&28.51,-104
2017,04,10,21,10,47,282,51.444519,-0.085192,-11.16,0.00,0.00,7,24.68,46.78,101433.98,20.61,-103
2017,04,10,21,10,48,283,51.444580,-0.085212,-11.53,0.00,0.00,7,24.68,46.79,101438.48,20.59,-103
2017,04,10,21,10,49,284,51.444649,-0.085235,-11.82,0.00,0.00,7,24.69,46.80,101442.02,20.49,-103
2017,04,10,21,10,50,285,51.444725,-0.085255,-12.30,0.00,0.00,7,24.70,46.82,101447.72,20.55,-104
2017,04,10,21,10,51,286,51.444798,-0.085263,-12.10,0.00,0.00,7,24.70,46.84,101445.41,20.61,-103
2017,04,10,21,10,52,287,51.444866,-0.085262,-11.64,0.00,0.00,7,24.71,46.85,101439.80,20.55,-105
2017,04,10,21,10,53,288,51.444942,-0.085253,-11.85,0.00,0.00,7,24.72,46.87,101442.38,20.55,-105
2017,04,10,21,10,55,290,51.445087,-0.085287,-12.21,0.00,0.00,7,24.73,46.90,101451.78,20.65,-105
2017,04,10,21,10,56,291,51.4451\xb75,-0\x8838530: +\xe77.8e,0.P0<0.\x80\x9a\xa5\xa5\x99~:Y0mF\x93<U>jF\x88\xaek:\xbd4&;\x86\xbb\xf7\xcd 79,-105
2017,04,10,21,10,57,292,51.445251,-0.085313,-12.71,0.00,0.00,7,24.75,46.92,101452.69,20.61,-104
2017,04,10,21,10,58,293,51.445324,-0.085312,-12.79,0.00,0.00,7,24.74,46.93,101453.64,20.67,-104
2017,04,10,21,10,59,294,51.445404,-0.085315,-12.18,0.00,0.00,7,24.75,46.94,101446.28,20.59,-104
2017,04,10,21,11,00,295,51.445461,-0.085333,-13.64,0.00,0.00,7,24.76,46.95,101463.86,20.61,-104
2017,04,10,21,11,01,296,51.445518,-0.085342,-13.30,0.00,0.00,7,24.76,46.95,101459.77,20.65,-104
2017,04,10,21,11,02,29\xb7\xe4\xb8\xf1\xcaT\xa27\xd2\x1a\xd8RT0.>85359,+14.1\xf6,0.00\x9c3.0P,7,24.<4,4F)C8(F7:4\xf70.0I+\x1b\x91Y11,-104
2017,04,10,21,11,05,300,51.445812,-0"08\xb53B8,\xfd1\x04j/\x96IR\x9a\x870RS\xec\xab\x17\xec\xfb(\xb2\xd5J\x18\x98\xc8\x94N\xe2@\x1d4d\xe9\xf6\xf22\xf9\xae(\xac\xe5\x1a\xf6\xf1=9,-104
2017,04,10,21,11,07,302,51.445980,-0.085370,-13)7\x17\x8cG.00<8.`E%g|g\xe7$7y\xec46.D?$1014f4.63"\xbb1.6g,-104
2017,04,10,21,11,09,304,51.446117,-0.085390,-14.60,0.00,0.00,7,24.81,47.00,101475.47,20.61,-105
2017,04,10,21,11,10,30\xd5l\x9f\x1fd~p7\xb1pr\xe8\xfd\xe6.S/\x8e3@\x9d?,17-M9$0\xfeV\xf084.\xd0[!\x0e*29.5\xaf\x1c47Nt\xb1,101:\xf7%.4\x87\x9c\xa25.6\x05,-104
2017,04,10,21,11,11,306,51.446255,-0.085398,-13.75,0.00,0.00,7,24.81,47.01,101465.15,20.67,-104
2017,04,10,21,11,12,307,51.446316,-0.085\xf3\xfd\xf3d!\xb90^66,0\xfeP+]?\xff\x0b0%\x17,27(\x997,4w)<\x15,u\x94\xb7\xefh\xec*u-0\xefPr1\xef,-104
2017,04,10,21,11,14,309,51.446465,-0.085373,-13.99,0.00,0.00,7,24.82,47.02,101468.13,20.61,-104
2017,04,10,21,11,16,311,51.446587,-0\x1d0;5362,+14.:*!0\xae>6\x9fp(\x80ir\x87\x9c\x8e'\xe6>\x87\xc6\xb9\x0c+e\x9c\xd9\xe2q#\xab\x00\x04
2017,04,10,21,11,16,O\x7f!^\x98\xeb\xc3,,-104
2017,04,10,21,11,17,312,51.44\x16651,-0.0853V\xa8,-1t\x07\xfe:\x06p6J\x90=\x90.1@ \xf7,2$\x0e\xb85,47.;F*1\xb0^|s}&\xaf9z>\xf1"<\xe9,-105
2017,04,10,21,11,19,314,51.446770,-0.085362,-14.53,0.@0,3.0@,7,24.86,47)05,10P4\xd74.6<,\xf20.\xa6\xad,-104
2017,04,10,21,11,21,316,51.446899,-0.0853=8\xe0\xe918.5b,0.00\x9c3.0\xd0,6&24.5R,:gL8\x16h\x154\xe1\x94d5\x1e4U<\xf20.7\xe1,-105
2017,04,10,21,11,23,318,51.447021,-8\xa6885372,-14.72,0.00,0.00,6,24.86,47.04,101483.17,20.65,-105
2017,04,10,21,11,24,319,51.447086,-0.085363,-15.17,0.00,0.00,6,24.86,47.04,101482.22,20.67,-105
2017,04,10,21,11,25,320,51.447151,-0.085358,-15.20,0.00,0.00,6,24.86,47.02,101481.27,20.73,-105
2017,04,10,21,11,26,321,51.447216,-0.085355,-15.38,0.00,0.00,6,24.87,47.03,101484.81,20.71,-106
2017,04,10,21,11,27,322,51.447273,-0.085373-=1\x05\x9e)\x80\xa3\xcf\xaf\xb0\xb08\xb8\xaa\xa2@,6\x962\x14\x8e3\xb4&\xb47.G\xfaQ1\x17\x82D#A G\xddTqU(R7,-108
2017,04,10,21,11,31,326,51.447422,-0^5;5555,-15.\xd78*0.00\x9c8.\xa0@,6&24.\xf90,47.04,102489.&4$r0.67,-109
2017,04,10,21,11,32,327,51.447472,-0.085577,-15.78,0.00,0.00,6,2d\x0e9<$4g\xee<\x14$122489.66'U3.6G,-109
2017,04,10,21,11,33,328,51.447529,-\xfc.\xf085980%-1E.9\x14\xcc0.00\x9c4.0@,6-2\xa4\xa49\xb6,47.J2-10\x02<97.%\x15$r0.71,-108
2017,04,10,21,11,36,331,51.4\x14Gf]\xa0i/0.085430,-14.92\xfc0.00<4.\xa0\xd0,6(24(\xf9<,46.99(101479.2X\xec20.7a,-111
2017,04,10,21,11,37,33\xb2$=\xb1.\xbc<7G9<!-0.0853:0$-15\xce01$0.00,0.`@'6M24.\xa94A4\x06#9\\$1\xea<D\xb6\x9a\xe0=3,\xb6P.7c,-110
2017,04,10,21,11,39,334,51.4D79\xd06,\xad\x01"085297%\x1d15-8f\xac0.`\xb0, .\xa0@ 6<2\xe4\xadq\xd5\xcc\xd4\xbe%-+\tty\x034{4.1V\t\xe3 .6g,-111
2017,04,10,21,11,42,33w\x86\xb7\xfff"0f>n=\xcc&0.085\x82U0--1F.1M\x190.00\x9c4.00,7,24.\xf94,46.9\x84(101493s8A,28.7c,-109
2017,04,10,21,11,43,338,51.448162,-0.085258,-14.80,0.00,0.00,7,24.94,46.93,101477.87,20.71,-108
2017,04,10,21,11,45,340,51.448288,-0.085248,-15.13,0.00,6.0017,24.9<,4\xa6.91$10646\xfb.83,\x12 .7\xe1,-110
2017,04,10,21,11,54,349,51.448849,]0.0|u102,,16)>4-0.1\x97/RM\xd15dn)21T9\xfc!=6-6\xb7$106\xfe9\xb2.0\xd5\xbc\xf28.7g,-106
2017,04,10,21,11,59,354,51.4\xd492\xd5\xde,\x9d\x8b%\x80\x19<;79(-16.45,0.@\x80,3.00,7,25.95,46.87$1014\xb9;.9D,\xf2 .77,-108
2017,04,10,21,12,00,355,51.449295,-0.085062,-16.24$0^0\x90<3.0P,7,2\xb5\x95\x10\xb0/4\x06Y\x02\x8f\xf8\xa4=R\x99\x0b0.\xb1n&\xfb\xb3\xbf8\xd1,-108
2017,04,10,21,12,05,360,51.449585,-0\x8bP;4992%-17%57,0.00\x9c8.\xa00,7\xe625.Me,46)9\xfe,;pr\x7f+H\x90X:wDn*8r,-109
2017,04,10,21,12,11,366 51.44\x19\x198:,\xf10.084969,%17\xc70\xf4!0\xee\x1aB\x072n\xb9l\xfcO}n/\xba\xc0r!\x81-\xe447'+\xfb\x92\x1c|\xe5E7\x8e'\x0e\xd4\x18:f,-110
2017,04,10,21,12,14,369,51.450169,-0.084982,-1\x17.\xb8\x98\xae2.00|C.\xa0P,7,25.:4,46)9\xd2.1@1E?4.8v\x8c\x120.8a,-111
2017,04,10,21,12,15,370,51.450; !\xac\xa53\xb3\xb08580\xae,-1\xa7\xc7)\xa0\xb4\xb1\x9f>\x90\xf1\xf5\xfe\x90\xc4GH\xa7O\x1f,\xd1B\xf66*Ms2<1\xd0#p[c\xd5\x80^\xe27\xda\xe0\xf2\x02,-111
2017,04,10,21,12,17,372,51.4502;\x11\x0emR\\&\x1a$\x00\xd6\x04\xb6\x8f12^;\x12,0.00\x9c\xf8.\xb0\x96\xb4\xe7\x0c'LjA\xb4b\xb3\xd7\x8b\xb1\x17\xb2\xe9\xdb#.\x99\xc3\x1eO\xe8w\x17\xdb*&(,-109
2017,04,10,21,12,20,375,51.450287,-0.085157,-19.47,0.00,0.00,7,25.12,46%50,101530.06\xfc30.8C,-109
2017,04,10,21,12,22,377,51.450287,-0.085160,-19.14,0.00,0.00,7,25.12,46.\xf28$1025\xb29.95$20.7c,-109
2017,04,10,21,12,23,378,51.450291,-0.085157,-18.95,0.00,0.00,7,25.12,46 \x1f5/1\xe0;5rw\xe3\xb6o\xbc20.8\xe1,-107
2017,04,10,21,12,24,379,51.450291,-0.08515\xbf|\xf01D^10 0.00,4.\x000,7,25\xce<\xb4,46.z3,10Q530.3Q,28.7c,-110
2017,04,10,21,12,25,380,51.450291,-0.085147,-19.2e,0.00<4.`P"\x17*2\x05*{V\x0c0\x05V\xc9\xbb&\xa88b{\xe75\xf6}@\xb6e\x02j\xc8\x84,-106
2017,04,10,21,12,40,39%\xb5\xf9\xa8\xf0da\x14<x\xff\xaf\xf96\xc5\xab\xb8UaG3G\xf361z\xbbR\x1bM\xab\xdd1\xea\xfaN\x882\xcb-\xf0vXk\xe1D\xc6\x88\xb0m{\xa9/\xa9~\x91\xa1R\xd4J\xd8\x02GD\xdf\x0b+^,-106
